customer_id,date,api_calls,data_points_ingested,queries_executed,projects_active,feature_used
559,2023-02-21,2681,7557,268,2,"api_access,basic_analytics,dashboard"
562,2023-01-31,445,1097,44,3,"api_access,dashboard,basic_analytics"
562,2023-02-07,596,1467,59,3,"api_access,basic_analytics,dashboard"
562,2023-02-14,547,1346,54,3,"basic_analytics,api_access,dashboard"
562,2023-02-21,573,1411,57,3,dashboard
571,2023-01-31,499,1171,49,1,api_access
571,2023-02-07,419,984,41,1,dashboard
571,2023-02-14,548,1285,54,1,"basic_analytics,dashboard,api_access"
571,2023-02-21,578,1356,57,1,"dashboard,api_access"
574,2023-01-31,1979,3769,197,3,dashboard
574,2023-02-07,2765,5266,276,3,"api_access,basic_analytics,dashboard"
574,2023-02-14,2777,5289,277,3,"api_access,dashboard,basic_analytics"
574,2023-02-21,2072,3947,207,3,basic_analytics
578,2023-01-31,1399,3869,139,1,"api_access,dashboard,basic_analytics"
578,2023-02-07,1050,2906,104,1,"dashboard,basic_analytics,api_access"
578,2023-02-14,1348,3730,134,1,dashboard
578,2023-02-21,1239,3429,123,1,"basic_analytics,api_access"
584,2023-01-31,2197,4523,219,3,"api_access,dashboard"
584,2023-02-07,2311,4757,231,3,"dashboard,api_access"
584,2023-02-14,1749,3599,174,3,basic_analytics
584,2023-02-21,1879,3869,187,3,dashboard
585,2023-01-31,557,1416,55,1,"api_access,basic_analytics,dashboard"
585,2023-02-07,592,1506,59,1,api_access
585,2023-02-14,444,1130,44,1,"dashboard,basic_analytics,api_access"
585,2023-02-21,543,1382,54,1,"api_access,basic_analytics,dashboard"
586,2023-01-31,598,1480,59,2,api_access
586,2023-02-07,520,1285,52,2,dashboard
586,2023-02-14,506,1252,50,2,api_access
586,2023-02-21,455,1125,45,2,"basic_analytics,dashboard"
587,2023-01-31,1495,2305,149,1,"basic_analytics,dashboard,api_access"
587,2023-02-07,1289,1987,128,1,"basic_analytics,api_access,dashboard"
587,2023-02-14,1718,2649,171,1,"api_access,dashboard,basic_analytics"
587,2023-02-21,1467,2262,146,1,dashboard
590,2023-01-31,3566,8031,356,2,"dashboard,api_access"
590,2023-02-07,2557,5758,255,2,basic_analytics
590,2023-02-14,2568,5784,256,2,"api_access,dashboard"
590,2023-02-21,3009,6777,300,2,dashboard
597,2023-01-31,2518,6650,251,3,"api_access,dashboard"
597,2023-02-07,2178,5751,217,3,api_access
597,2023-02-14,2472,6529,247,3,"api_access,basic_analytics,dashboard"
597,2023-02-21,1974,5212,197,3,"basic_analytics,api_access,dashboard"
601,2023-01-31,1461,3581,146,3,dashboard
601,2023-02-07,1808,4430,180,3,"api_access,basic_analytics"
601,2023-02-14,1965,4813,196,3,dashboard
601,2023-02-21,1546,3788,154,3,"basic_analytics,api_access,dashboard"
602,2023-01-31,1605,3664,160,2,"dashboard,api_access"
602,2023-02-07,1891,4317,189,2,"api_access,basic_analytics"
602,2023-02-14,1764,4026,176,2,"api_access,basic_analytics,dashboard"
602,2023-02-21,1662,3794,166,2,basic_analytics
604,2023-01-31,1267,3159,126,3,"dashboard,basic_analytics,api_access"
604,2023-02-07,1729,4312,172,3,"api_access,basic_analytics,dashboard"
604,2023-02-14,1417,3535,141,3,"basic_analytics,api_access"
604,2023-02-21,1712,4270,171,3,"dashboard,basic_analytics,api_access"
605,2023-01-31,1151,3431,114,3,"dashboard,basic_analytics,api_access"
605,2023-02-07,1171,3490,116,3,"basic_analytics,dashboard"
605,2023-02-14,1053,3140,105,3,"api_access,dashboard"
605,2023-02-21,1220,3637,121,3,dashboard
613,2023-01-31,1780,4126,178,1,"dashboard,api_access,basic_analytics"
613,2023-02-07,2500,5795,250,1,"dashboard,api_access"
613,2023-02-14,2384,5526,238,1,"dashboard,api_access"
613,2023-02-21,2476,5740,247,1,"basic_analytics,api_access,dashboard"
620,2023-01-31,1923,5220,192,1,"basic_analytics,dashboard"
620,2023-02-07,1998,5424,199,1,"dashboard,api_access"
620,2023-02-14,1665,4521,166,1,"api_access,dashboard,basic_analytics"
620,2023-02-21,1752,4757,175,1,"basic_analytics,api_access"
625,2023-01-31,1549,3591,154,1,"basic_analytics,dashboard,api_access"
625,2023-02-07,1359,3151,135,1,api_access
625,2023-02-14,1215,2817,121,1,"basic_analytics,dashboard"
625,2023-02-21,1499,3475,149,1,"api_access,basic_analytics,dashboard"
626,2023-01-31,466,953,46,2,dashboard
626,2023-02-07,529,1081,52,2,"dashboard,basic_analytics"
626,2023-02-14,554,1132,55,2,"api_access,dashboard"
626,2023-02-21,577,1180,57,2,"api_access,dashboard,basic_analytics"
629,2023-01-31,1987,4246,198,3,"dashboard,api_access,basic_analytics"
629,2023-02-07,1875,4007,187,3,"api_access,dashboard,basic_analytics"
629,2023-02-14,1398,2988,139,3,"basic_analytics,dashboard,api_access"
629,2023-02-21,1505,3217,150,3,api_access
632,2023-01-31,589,903,58,3,"basic_analytics,dashboard,api_access"
632,2023-02-07,403,618,40,3,"basic_analytics,api_access"
632,2023-02-14,526,808,52,3,api_access
632,2023-02-21,437,670,43,3,api_access
638,2023-01-31,1866,3930,186,2,dashboard
638,2023-02-07,1691,3562,169,2,"api_access,basic_analytics"
638,2023-02-14,1701,3581,169,2,dashboard
638,2023-02-21,1868,3933,186,2,basic_analytics
640,2023-01-31,1439,4074,143,1,basic_analytics
640,2023-02-07,1294,3664,129,1,"dashboard,basic_analytics"
640,2023-02-14,1201,3401,120,1,"api_access,dashboard"
640,2023-02-21,1338,3787,133,1,api_access
644,2023-01-31,930,2418,92,1,"dashboard,api_access,basic_analytics"
644,2023-02-07,1110,2887,110,1,"api_access,dashboard"
644,2023-02-14,863,2244,86,1,"dashboard,basic_analytics,api_access"
644,2023-02-21,1173,3051,117,1,"api_access,basic_analytics"
648,2023-01-31,1251,2929,125,3,"basic_analytics,dashboard,api_access"
648,2023-02-07,1453,3403,145,3,"basic_analytics,api_access"
648,2023-02-14,1294,3031,129,3,api_access
648,2023-02-21,1243,2912,124,3,api_access
654,2023-01-31,1264,3298,126,3,"api_access,dashboard"
654,2023-02-07,1484,3872,148,3,basic_analytics
654,2023-02-14,1455,3796,145,3,dashboard
654,2023-02-21,1707,4452,170,3,"dashboard,basic_analytics"
656,2023-01-31,2030,3670,202,2,"api_access,basic_analytics"
656,2023-02-07,2114,3823,211,2,api_access
656,2023-02-14,1891,3418,188,2,"api_access,dashboard"
656,2023-02-21,1853,3349,185,2,"dashboard,basic_analytics"
660,2023-01-31,1008,1610,100,2,"basic_analytics,api_access"
660,2023-02-07,1219,1947,121,2,api_access
660,2023-02-14,1330,2125,133,2,"dashboard,api_access,basic_analytics"
660,2023-02-21,1414,2259,141,2,"api_access,basic_analytics"
669,2023-01-31,2068,3900,206,1,"dashboard,api_access"
669,2023-02-07,2213,4174,221,1,"api_access,dashboard"
669,2023-02-14,1719,3241,171,1,"basic_analytics,api_access,dashboard"
669,2023-02-21,2469,4656,246,1,"basic_analytics,dashboard"
670,2023-01-31,779,1348,77,1,"basic_analytics,api_access,dashboard"
670,2023-02-07,726,1256,72,1,"dashboard,basic_analytics,api_access"
670,2023-02-14,602,1042,60,1,dashboard
670,2023-02-21,770,1332,76,1,basic_analytics
676,2023-01-31,1934,3694,193,3,api_access
676,2023-02-07,2271,4338,227,3,"api_access,dashboard"
676,2023-02-14,2188,4180,218,3,"api_access,basic_analytics"
676,2023-02-21,2310,4412,231,3,basic_analytics
685,2023-01-31,1241,3541,124,2,"basic_analytics,api_access"
685,2023-02-07,1047,2986,104,2,"dashboard,basic_analytics,api_access"
685,2023-02-14,1256,3583,125,2,"api_access,basic_analytics,dashboard"
685,2023-02-21,1205,3438,120,2,"basic_analytics,api_access"
686,2023-01-31,1757,4685,175,2,"api_access,basic_analytics"
686,2023-02-07,1433,3822,143,2,"api_access,basic_analytics"
686,2023-02-14,1413,3767,141,2,basic_analytics
686,2023-02-21,1496,3990,149,2,"basic_analytics,api_access,dashboard"
691,2023-01-31,1985,4403,198,1,dashboard
691,2023-02-07,2317,5141,231,1,api_access
691,2023-02-14,2081,4616,207,1,"api_access,dashboard"
691,2023-02-21,2305,5113,230,1,dashboard
693,2023-01-31,2199,3842,219,3,dashboard
693,2023-02-07,1762,3078,176,3,dashboard
693,2023-02-14,1715,2996,171,3,api_access
693,2023-02-21,1603,2800,160,3,api_access
695,2023-01-31,1290,2459,129,2,"dashboard,basic_analytics,api_access"
695,2023-02-07,1787,3406,178,2,api_access
695,2023-02-14,1678,3198,167,2,"basic_analytics,dashboard"
695,2023-02-21,1803,3436,180,2,basic_analytics
701,2023-01-31,1815,2734,181,2,api_access
701,2023-02-07,1546,2328,154,2,api_access
701,2023-02-14,1449,2182,144,2,"basic_analytics,dashboard"
701,2023-02-21,1700,2560,169,2,"api_access,dashboard,basic_analytics"
702,2023-01-31,937,2698,93,2,api_access
702,2023-02-07,1151,3315,115,2,"dashboard,basic_analytics"
702,2023-02-14,1072,3089,107,2,"basic_analytics,dashboard,api_access"
702,2023-02-21,1053,3034,105,2,dashboard
714,2023-01-31,2504,7182,250,2,"api_access,basic_analytics"
714,2023-02-07,2392,6863,239,2,"api_access,basic_analytics"
714,2023-02-14,1930,5536,193,2,api_access
714,2023-02-21,2013,5775,201,2,"dashboard,basic_analytics,api_access"
716,2023-01-31,1960,4520,195,3,basic_analytics
716,2023-02-07,2387,5503,238,3,dashboard
716,2023-02-14,2537,5848,253,3,api_access
716,2023-02-21,2020,4657,201,3,"api_access,basic_analytics,dashboard"
719,2023-01-31,806,2364,80,3,basic_analytics
719,2023-02-07,575,1687,57,3,"basic_analytics,dashboard,api_access"
719,2023-02-14,659,1933,65,3,basic_analytics
719,2023-02-21,800,2347,79,3,"dashboard,basic_analytics,api_access"
722,2023-01-31,1553,4007,155,1,"api_access,dashboard"
722,2023-02-07,1650,4257,165,1,basic_analytics
722,2023-02-14,1667,4301,166,1,"api_access,basic_analytics,dashboard"
722,2023-02-21,1607,4148,160,1,"basic_analytics,api_access,dashboard"
728,2023-01-31,1426,2636,142,3,"api_access,dashboard,basic_analytics"
728,2023-02-07,1360,2515,135,3,"dashboard,api_access,basic_analytics"
728,2023-02-14,1765,3263,176,3,dashboard
728,2023-02-21,1568,2900,156,3,api_access
730,2023-01-31,481,1400,48,1,dashboard
730,2023-02-07,533,1552,53,1,dashboard
730,2023-02-14,582,1695,58,1,"dashboard,api_access"
730,2023-02-21,500,1456,50,1,dashboard
735,2023-01-31,1176,3428,117,1,"dashboard,api_access"
735,2023-02-07,1250,3641,124,1,"basic_analytics,api_access,dashboard"
735,2023-02-14,920,2680,91,1,"api_access,basic_analytics,dashboard"
735,2023-02-21,939,2737,93,1,"dashboard,api_access"
746,2023-01-31,1873,3942,187,3,"dashboard,api_access"
746,2023-02-07,1858,3911,185,3,"api_access,basic_analytics,dashboard"
746,2023-02-14,1736,3655,173,3,"dashboard,basic_analytics"
746,2023-02-21,2345,4935,234,3,dashboard
755,2023-01-31,864,1878,86,2,basic_analytics
755,2023-02-07,1041,2263,104,2,basic_analytics
755,2023-02-14,783,1702,78,2,"dashboard,api_access"
755,2023-02-21,1020,2217,101,2,api_access
759,2023-01-31,1113,1789,111,1,"basic_analytics,dashboard"
759,2023-02-07,1102,1771,110,1,dashboard
759,2023-02-14,1454,2338,145,1,dashboard
759,2023-02-21,1614,2595,161,1,"basic_analytics,api_access"
761,2023-01-31,1274,3636,127,1,"api_access,basic_analytics,dashboard"
761,2023-02-07,1303,3720,130,1,"dashboard,api_access"
761,2023-02-14,1427,4071,142,1,"dashboard,basic_analytics,api_access"
761,2023-02-21,1314,3750,131,1,"api_access,basic_analytics"
764,2023-01-31,1779,3618,177,3,"basic_analytics,dashboard,api_access"
764,2023-02-07,1670,3396,166,3,"dashboard,api_access"
764,2023-02-14,1556,3165,155,3,dashboard
764,2023-02-21,1786,3633,178,3,"api_access,dashboard"
774,2023-01-31,1526,3987,152,2,"api_access,dashboard,basic_analytics"
774,2023-02-07,1787,4669,178,2,"dashboard,api_access"
774,2023-02-14,2039,5327,203,2,"basic_analytics,api_access,dashboard"
774,2023-02-21,2037,5320,203,2,basic_analytics
780,2023-01-31,1935,3089,193,1,"basic_analytics,api_access,dashboard"
780,2023-02-07,1673,2671,167,1,"basic_analytics,dashboard,api_access"
780,2023-02-14,1986,3171,198,1,api_access
780,2023-02-21,1449,2313,144,1,"api_access,dashboard"
787,2023-01-31,2301,3514,230,3,"api_access,dashboard,basic_analytics"
787,2023-02-07,1922,2935,192,3,"dashboard,basic_analytics"
787,2023-02-14,2124,3243,212,3,"basic_analytics,dashboard,api_access"
787,2023-02-21,1962,2996,196,3,api_access
794,2023-01-31,1091,3007,109,3,api_access
794,2023-02-07,910,2509,91,3,dashboard
794,2023-02-14,1145,3157,114,3,"basic_analytics,api_access,dashboard"
794,2023-02-21,1254,3456,125,3,"dashboard,api_access,basic_analytics"
804,2023-01-31,1957,4213,195,2,"api_access,basic_analytics"
804,2023-02-07,1670,3594,166,2,"basic_analytics,dashboard,api_access"
804,2023-02-14,1525,3283,152,2,basic_analytics
804,2023-02-21,1448,3118,144,2,"api_access,basic_analytics"
807,2023-01-31,2396,4369,239,3,"basic_analytics,api_access"
807,2023-02-07,2081,3796,207,3,basic_analytics
807,2023-02-14,2177,3970,217,3,dashboard
807,2023-02-21,2540,4633,253,3,"basic_analytics,api_access"
812,2023-01-31,466,1381,46,2,"basic_analytics,api_access,dashboard"
812,2023-02-07,567,1682,56,2,api_access
812,2023-02-14,568,1683,56,2,basic_analytics
812,2023-02-21,400,1186,40,2,api_access
827,2023-01-31,813,1792,81,2,api_access
827,2023-02-07,870,1917,86,2,"basic_analytics,dashboard"
827,2023-02-14,1020,2247,101,2,"dashboard,basic_analytics"
827,2023-02-21,698,1537,69,2,"api_access,dashboard"
839,2023-01-31,1839,2820,183,1,api_access
839,2023-02-07,1600,2454,159,1,"basic_analytics,api_access,dashboard"
839,2023-02-14,1878,2881,187,1,"api_access,dashboard"
839,2023-02-21,1459,2238,145,1,"dashboard,api_access,basic_analytics"
841,2023-01-31,1207,3585,120,2,api_access
841,2023-02-07,1332,3954,133,2,basic_analytics
841,2023-02-14,1126,3344,112,2,"api_access,basic_analytics"
841,2023-02-21,1492,4431,149,2,"basic_analytics,api_access,dashboard"
842,2023-01-31,1321,3294,132,3,"basic_analytics,dashboard,api_access"
842,2023-02-07,1068,2661,106,3,api_access
842,2023-02-14,1520,3790,151,3,"api_access,dashboard"
842,2023-02-21,1308,3260,130,3,"basic_analytics,dashboard"
843,2023-01-31,2878,7950,287,2,"api_access,dashboard,basic_analytics"
843,2023-02-07,2124,5866,212,2,"dashboard,basic_analytics"
843,2023-02-14,2558,7066,255,2,"basic_analytics,dashboard,api_access"
843,2023-02-21,2134,5895,213,2,"dashboard,basic_analytics"
848,2023-01-31,1949,3949,194,3,api_access
848,2023-02-07,1917,3884,191,3,"dashboard,basic_analytics,api_access"
848,2023-02-14,1556,3153,155,3,"dashboard,basic_analytics,api_access"
848,2023-02-21,1985,4021,198,3,"dashboard,api_access,basic_analytics"
849,2023-01-31,2214,5014,221,1,"api_access,dashboard"
849,2023-02-07,1711,3874,171,1,"dashboard,api_access"
849,2023-02-14,2039,4618,203,1,"basic_analytics,api_access,dashboard"
849,2023-02-21,2396,5425,239,1,api_access
851,2023-01-31,1641,4432,164,3,"basic_analytics,api_access,dashboard"
851,2023-02-07,1788,4829,178,3,"basic_analytics,api_access"
851,2023-02-14,1889,5103,188,3,api_access
851,2023-02-21,1940,5241,194,3,"basic_analytics,api_access,dashboard"
858,2023-01-31,1701,4076,169,2,"api_access,basic_analytics"
858,2023-02-07,2102,5038,210,2,"dashboard,basic_analytics,api_access"
858,2023-02-14,2226,5334,222,2,"api_access,dashboard"
858,2023-02-21,2155,5164,215,2,"dashboard,api_access"
870,2023-01-31,3498,7166,349,2,"dashboard,api_access,basic_analytics"
870,2023-02-07,3353,6869,335,2,basic_analytics
870,2023-02-14,2650,5428,265,2,"dashboard,basic_analytics"
870,2023-02-21,2814,5765,281,2,"dashboard,api_access,basic_analytics"
875,2023-01-31,1086,2886,108,1,"api_access,dashboard,basic_analytics"
875,2023-02-07,1115,2963,111,1,"basic_analytics,dashboard,api_access"
875,2023-02-14,1464,3890,146,1,"basic_analytics,dashboard,api_access"
875,2023-02-21,1184,3145,118,1,api_access
877,2023-01-31,1859,4834,185,1,"api_access,basic_analytics,dashboard"
877,2023-02-07,1703,4429,170,1,"api_access,dashboard,basic_analytics"
877,2023-02-14,1722,4479,172,1,"dashboard,api_access"
877,2023-02-21,1609,4186,160,1,"basic_analytics,dashboard,api_access"
889,2023-01-31,2397,5791,239,3,api_access
889,2023-02-07,2118,5117,211,3,api_access
889,2023-02-14,1772,4281,177,3,basic_analytics
889,2023-02-21,2085,5037,208,3,api_access
891,2023-01-31,1061,2631,106,3,"api_access,dashboard"
891,2023-02-07,1091,2706,109,3,"dashboard,api_access,basic_analytics"
891,2023-02-14,1068,2648,106,3,basic_analytics
891,2023-02-21,1162,2882,116,3,"basic_analytics,api_access,dashboard"
900,2023-01-31,1515,3096,151,2,basic_analytics
900,2023-02-07,1848,3776,184,2,dashboard
900,2023-02-14,1633,3337,163,2,api_access
900,2023-02-21,1749,3574,174,2,"dashboard,api_access"
924,2023-01-31,2077,4906,207,2,"api_access,dashboard"
924,2023-02-07,2690,6354,268,2,"api_access,basic_analytics,dashboard"
924,2023-02-14,2101,4964,210,2,"basic_analytics,api_access,dashboard"
924,2023-02-21,2682,6334,268,2,"dashboard,api_access"
926,2023-01-31,1888,5484,188,1,"api_access,dashboard,basic_analytics"
926,2023-02-07,2208,6414,220,1,basic_analytics
926,2023-02-14,2364,6865,236,1,"dashboard,basic_analytics"
926,2023-02-21,2230,6476,222,1,dashboard
932,2023-01-31,1776,2726,177,1,"api_access,basic_analytics"
932,2023-02-07,1581,2427,158,1,basic_analytics
932,2023-02-14,1533,2353,153,1,dashboard
932,2023-02-21,1570,2409,156,1,"basic_analytics,dashboard"
940,2023-01-31,1933,4049,193,2,"dashboard,basic_analytics"
940,2023-02-07,2285,4787,228,2,"dashboard,basic_analytics"
940,2023-02-14,2162,4529,216,2,dashboard
940,2023-02-21,2504,5245,250,2,"basic_analytics,dashboard,api_access"
941,2023-01-31,1629,4100,162,3,basic_analytics
941,2023-02-07,1587,3993,158,3,dashboard
941,2023-02-14,1588,3997,158,3,"basic_analytics,api_access,dashboard"
941,2023-02-21,1393,3506,139,3,basic_analytics
943,2023-01-31,868,1656,86,2,basic_analytics
943,2023-02-07,1239,2363,123,2,"basic_analytics,api_access,dashboard"
943,2023-02-14,1021,1947,101,2,"api_access,basic_analytics"
943,2023-02-21,1248,2379,124,2,"api_access,dashboard"
955,2023-01-31,1016,2312,101,3,dashboard
955,2023-02-07,1212,2760,121,3,"api_access,dashboard"
955,2023-02-14,1147,2611,114,3,"api_access,dashboard,basic_analytics"
955,2023-02-21,929,2114,92,3,basic_analytics
959,2023-01-31,1031,2227,103,2,"api_access,dashboard"
959,2023-02-07,974,2103,97,2,"api_access,basic_analytics,dashboard"
959,2023-02-14,1142,2466,114,2,"basic_analytics,api_access,dashboard"
959,2023-02-21,1115,2407,111,2,"dashboard,basic_analytics,api_access"
968,2023-01-31,3147,6457,314,1,"basic_analytics,api_access,dashboard"
968,2023-02-07,2689,5518,268,1,"basic_analytics,api_access"
968,2023-02-14,2947,6046,294,1,dashboard
968,2023-02-21,3278,6725,327,1,dashboard
974,2023-01-31,1304,2156,130,2,"api_access,dashboard"
974,2023-02-07,1527,2526,152,2,"api_access,dashboard,basic_analytics"
974,2023-02-14,1337,2211,133,2,"api_access,dashboard,basic_analytics"
974,2023-02-21,1482,2451,148,2,"dashboard,api_access,basic_analytics"
975,2023-01-31,1211,3417,121,1,basic_analytics
975,2023-02-07,1416,3995,141,1,"basic_analytics,api_access,dashboard"
975,2023-02-14,1580,4459,157,1,api_access
975,2023-02-21,1619,4569,161,1,basic_analytics
978,2023-01-31,1362,3688,136,1,api_access
978,2023-02-07,1107,2998,110,1,"api_access,dashboard"
978,2023-02-14,1016,2752,101,1,"dashboard,basic_analytics,api_access"
978,2023-02-21,1402,3796,140,1,"api_access,dashboard"
986,2023-01-31,1296,3016,129,1,"api_access,basic_analytics,dashboard"
986,2023-02-07,1429,3325,142,1,dashboard
986,2023-02-14,1566,3645,156,1,api_access
986,2023-02-21,1372,3192,137,1,dashboard
988,2023-01-31,2375,7109,237,3,basic_analytics
988,2023-02-07,2386,7144,238,3,"api_access,basic_analytics,dashboard"
988,2023-02-14,2124,6358,212,3,dashboard
988,2023-02-21,2329,6971,232,3,"basic_analytics,api_access"
4,2023-03-02,414,1231,41,3,"api_access,basic_analytics,dashboard"
4,2023-03-09,533,1587,53,3,"basic_analytics,api_access,dashboard"
4,2023-03-16,553,1647,55,3,dashboard
4,2023-03-23,518,1540,51,3,"api_access,dashboard,basic_analytics"
6,2023-03-02,2420,6066,241,1,"api_access,basic_analytics,dashboard"
6,2023-03-09,2158,5410,215,1,dashboard
